,time,open,high,low,close,volume
2033,2023-11-29 09:53:00,37999.5,38008.05,38001.88,37978.0,6.071887990000004
2034,2023-11-29 09:54:00,38002.75,38004.7,37997.11,37972.0,6.091792690000002
2035,2023-11-29 09:55:00,37994.65,38007.05,38007.05,37969.0,6.8446605200000015
2036,2023-11-29 09:56:00,38007.95,38011.5,37985.03,37975.01,9.786631899999998
2037,2023-11-29 09:57:00,37985.26,37985.26,37980.56,37942.0,6.47202939
2038,2023-11-29 09:58:00,37982.77,37987.54,37959.88,37939.0,5.636480369999993
2039,2023-11-29 09:59:00,37959.09,37962.63,37958.31,37932.0,4.129822769999996
2040,2023-11-29 10:00:00,37959.0,37974.46,37945.42,37935.0,7.289427539999996
2041,2023-11-29 10:01:00,37947.41,37962.9,37954.8,37919.0,3.8113953400000007
2042,2023-11-29 10:02:00,37954.8,37959.24,37946.55,37917.0,13.124893520000004
2043,2023-11-29 10:03:00,37947.06,37954.8,37919.79,37900.0,23.666500639999978
2044,2023-11-29 10:04:00,37919.8,37935.8,37913.83,37874.0,17.652838450000004
2045,2023-11-29 10:05:00,37914.6,37937.73,37916.47,37888.0,4.742638659999998
2046,2023-11-29 10:06:00,37918.49,37918.49,37903.45,37875.0,4.399331360000001
2047,2023-11-29 10:07:00,37903.44,37915.58,37912.23,37872.0,5.318928080000002
2048,2023-11-29 10:08:00,37912.23,37961.93,37922.7,37887.0,20.214881560000002
2049,2023-11-29 10:09:00,37935.37,37954.45,37923.9,37922.0,7.413654400000003
2050,2023-11-29 10:10:00,37942.63,37958.33,37957.46,37916.0,11.148489400000008
2051,2023-11-29 10:11:00,37955.5,37985.62,37980.96,37923.0,7.512749109999994
2052,2023-11-29 10:12:00,37980.01,37988.58,37986.35,37940.9,1.8173376799999996
2053,2023-11-29 10:13:00,37984.85,37991.47,37989.98,37951.0,6.462469530000002
2054,2023-11-29 10:14:00,37989.61,37990.79,37978.21,37947.0,11.488841839999997
2055,2023-11-29 10:15:00,37976.9,38003.1,38003.04,37950.0,14.646209909999985
2056,2023-11-29 10:16:00,38002.89,38002.89,37955.0,37947.0,6.08267047
2057,2023-11-29 10:17:00,38002.13,38002.55,37971.43,37945.0,22.691609549999995
2058,2023-11-29 10:18:00,37972.23,37998.26,37982.54,37972.22,26.794860870000008
2059,2023-11-29 10:19:00,37983.67,37992.29,37979.89,37945.0,6.35230423
2060,2023-11-29 10:20:00,37979.89,37984.1,37960.91,37938.0,8.041138860000002
2061,2023-11-29 10:21:00,37959.49,37965.64,37954.6,37923.0,6.815883830000003
2062,2023-11-29 10:22:00,37944.17,37954.6,37935.91,37903.0,4.483434849999999
2063,2023-11-29 10:23:00,37935.91,37954.6,37918.09,37886.0,5.78973751
2064,2023-11-29 10:24:00,37918.1,37934.15,37934.14,37887.0,6.2396635499999995
2065,2023-11-29 10:25:00,37934.15,37944.52,37928.0,37909.0,5.312171450000003
2066,2023-11-29 10:26:00,37942.56,37954.47,37912.0,37909.0,4.128938420000001
2067,2023-11-29 10:27:00,37941.77,37953.46,37949.42,37921.0,3.771178780000001
2068,2023-11-29 10:28:00,37949.41,37949.43,37936.43,37931.85,5.8707922900000025
2069,2023-11-29 10:29:00,37936.26,37944.47,37931.83,37904.0,8.1852374
2070,2023-11-29 10:30:00,37931.69,37939.82,37932.5,37900.0,14.391340529999992
2071,2023-11-29 10:31:00,37916.23,37932.5,37906.96,37879.0,8.331092060000003
2072,2023-11-29 10:32:00,37907.21,37927.1,37900.59,37892.37,15.452411739999995
2073,2023-11-29 10:33:00,37902.15,37903.91,37891.15,37866.0,9.925637919999987
2074,2023-11-29 10:34:00,37894.22,37913.37,37913.37,37869.0,21.02914021999998
2075,2023-11-29 10:35:00,37913.38,37915.69,37889.35,37873.0,15.74533549000001
2076,2023-11-29 10:36:00,37889.34,37908.2,37875.13,37854.0,13.867855700000005
2077,2023-11-29 10:37:00,37875.11,37892.8,37871.75,37843.0,4.182017900000001
2078,2023-11-29 10:38:00,37873.94,37892.5,37867.3,37833.0,5.154451489999998
2079,2023-11-29 10:39:00,37869.73,37895.8,37895.23,37839.0,2.9507244600000004
2080,2023-11-29 10:40:00,37896.41,37903.17,37891.1,37870.0,5.8684084799999985
2081,2023-11-29 10:41:00,37891.66,37891.66,37884.1,37845.0,8.58903579
2082,2023-11-29 10:42:00,37865.33,37884.2,37878.08,37838.0,6.904630010000001
2083,2023-11-29 10:43:00,37878.08,37889.09,37887.73,37878.08,3.3187882499999994
2084,2023-11-29 10:44:00,37887.74,37898.68,37893.71,37848.0,11.613701319999999
2085,2023-11-29 10:45:00,37893.84,37911.15,37895.55,37861.0,7.471259740000001
2086,2023-11-29 10:46:00,37892.15,37894.41,37880.03,37859.0,5.92366892
2087,2023-11-29 10:47:00,37879.71,37884.4,37869.39,37849.0,10.195164360000009
2088,2023-11-29 10:48:00,37869.38,37892.53,37888.2,37847.0,5.5653111799999975
2089,2023-11-29 10:49:00,37888.2,37905.63,37904.05,37859.0,1.0050414699999999
2090,2023-11-29 10:50:00,37903.96,37914.99,37912.4,37871.0,6.365925490000002
2091,2023-11-29 10:51:00,37912.88,37918.02,37902.29,37872.0,5.438554960000001
2092,2023-11-29 10:52:00,37902.29,37908.53,37904.54,37872.0,4.440939869999998
2093,2023-11-29 10:53:00,37904.55,37923.73,37921.17,37872.0,2.0510306600000003
2094,2023-11-29 10:54:00,37921.16,37938.76,37938.76,37880.0,14.755142280000005
2095,2023-11-29 10:55:00,37936.67,37980.71,37955.81,37906.0,14.160826759999999
2096,2023-11-29 10:56:00,37957.25,38007.79,38004.91,37929.0,23.015421559999968
2097,2023-11-29 10:57:00,38004.9,38004.9,37982.06,37965.0,8.54081853
2098,2023-11-29 10:58:00,37977.98,37986.47,37961.77,37929.0,30.099363699999984
2099,2023-11-29 10:59:00,37961.78,37965.76,37960.0,37934.0,2.4198516900000007
2100,2023-11-29 11:00:00,37952.81,37963.29,37941.8,37918.0,6.678434090000001
2101,2023-11-29 11:01:00,37941.79,37964.21,37964.21,37914.0,21.231996400000007
2102,2023-11-29 11:02:00,37964.21,37971.09,37969.15,37915.0,39.71896499000003
2103,2023-11-29 11:03:00,37970.68,37973.15,37971.26,37934.0,1.5968453
2104,2023-11-29 11:04:00,37971.26,37977.31,37962.34,37934.0,19.444768660000005
2105,2023-11-29 11:05:00,37962.34,37967.39,37964.8,37919.0,6.38386993
2106,2023-11-29 11:06:00,37965.59,37977.94,37977.84,37928.0,2.4641642400000006
2107,2023-11-29 11:07:00,37977.84,37977.9,37970.5,37923.0,6.517236319999999
2108,2023-11-29 11:08:00,37970.32,37977.43,37972.55,37931.0,6.412522409999996
2109,2023-11-29 11:09:00,37974.32,37996.11,37953.0,37937.0,6.005525050000001
2110,2023-11-29 11:10:00,37953.0,38025.53,37995.17,37953.0,17.015772629999994
2111,2023-11-29 11:11:00,37995.8,38012.03,38012.01,37957.0,3.422183089999999
2112,2023-11-29 11:12:00,38011.83,38011.84,38006.51,37967.0,6.929016390000002
2113,2023-11-29 11:13:00,38006.52,38016.08,38015.89,37967.0,1.2841961499999996
2114,2023-11-29 11:14:00,38015.9,38035.1,38024.97,37988.0,8.966611070000004
2115,2023-11-29 11:15:00,38024.97,38033.84,38010.6,37978.0,4.20583239
2116,2023-11-29 11:16:00,38010.61,38035.61,38018.89,37968.0,11.038191460000006
2117,2023-11-29 11:17:00,38019.09,38033.67,38033.18,37985.0,4.8516289200000005
2118,2023-11-29 11:18:00,38033.08,38033.08,37967.0,37967.0,8.204643940000002
2119,2023-11-29 11:19:00,37998.96,38005.83,37994.62,37962.0,5.2357353200000025
2120,2023-11-29 11:20:00,37992.5,37997.78,37992.6,37962.0,3.717314389999999
2121,2023-11-29 11:21:00,37985.36,37992.6,37981.86,37946.0,6.287850630000001
2122,2023-11-29 11:22:00,37978.03,38005.0,37962.0,37947.0,4.23783086
2123,2023-11-29 11:23:00,37983.19,37992.5,37979.42,37948.0,4.218562190000001
2124,2023-11-29 11:24:00,37979.5,37986.62,37984.39,37947.0,3.240061840000001
2125,2023-11-29 11:25:00,37984.39,37998.64,37978.81,37948.0,7.861935529999997
2126,2023-11-29 11:26:00,37978.48,37984.2,37982.11,37946.0,3.10633324
2127,2023-11-29 11:27:00,37982.11,37990.04,37979.8,37946.0,4.217411170000001
2128,2023-11-29 11:28:00,37979.54,37986.92,37978.7,37947.0,4.6978100199999995
2129,2023-11-29 11:29:00,37978.38,37980.67,37977.05,37949.0,7.47424265
2130,2023-11-29 11:30:00,37978.51,37993.84,37983.45,37950.0,8.330366739999988
2131,2023-11-29 11:31:00,37955.0,37993.47,37989.19,37950.0,6.418300669999998
2132,2023-11-29 11:32:00,37989.03,38000.18,37974.0,37956.0,9.659623280000002
2133,2023-11-29 11:33:00,37991.63,37994.21,37984.1,37960.0,1.5674489099999993
2134,2023-11-29 11:34:00,37994.13,37994.13,37988.82,37960.0,4.462621919999999
2135,2023-11-29 11:35:00,37988.83,37992.13,37991.58,37959.0,1.3655099999999993
2136,2023-11-29 11:36:00,37991.58,37997.94,37986.26,37959.0,4.1801138600000005
2137,2023-11-29 11:37:00,37987.93,37987.93,37948.2,37946.0,5.789835489999998
2138,2023-11-29 11:38:00,37948.2,37973.1,37948.42,37911.0,8.411928079999994
2139,2023-11-29 11:39:00,37944.78,37962.76,37956.81,37912.0,5.012597529999999
2140,2023-11-29 11:40:00,37959.03,37967.92,37963.11,37925.0,2.5550525499999988
2141,2023-11-29 11:41:00,37964.86,37966.0,37954.51,37911.0,11.028251749999985
2142,2023-11-29 11:42:00,37953.19,37962.63,37962.63,37910.0,2.7023764100000003
2143,2023-11-29 11:43:00,37962.5,37962.5,37926.66,37891.0,13.088103590000006
2144,2023-11-29 11:44:00,37926.67,37948.33,37937.36,37890.0,8.76946475
2145,2023-11-29 11:45:00,37946.1,37946.13,37944.17,37902.0,6.541062510000004
2146,2023-11-29 11:46:00,37944.04,37951.24,37949.84,37908.0,3.316019549999998
2147,2023-11-29 11:47:00,37951.07,37951.07,37930.38,37897.0,8.732396170000001
2148,2023-11-29 11:48:00,37930.38,37946.1,37922.31,37893.0,15.604409630000001
2149,2023-11-29 11:49:00,37922.95,37940.7,37934.83,37893.0,6.177579690000005
2150,2023-11-29 11:50:00,37934.84,37940.7,37932.16,37899.0,5.40588294
2151,2023-11-29 11:51:00,37931.84,37940.7,37936.0,37899.0,1.6007001700000003
2152,2023-11-29 11:52:00,37937.76,37949.53,37946.97,37898.0,7.774516280000002
2153,2023-11-29 11:53:00,37946.97,37946.97,37933.04,37932.08,2.030412760000001
2154,2023-11-29 11:54:00,37933.25,37940.7,37934.57,37903.0,1.4560939399999997
2155,2023-11-29 11:55:00,37934.57,37945.32,37912.0,37911.0,6.581952269999999
2156,2023-11-29 11:56:00,37944.05,37950.12,37945.04,37912.0,1.8580784900000005
2157,2023-11-29 11:57:00,37945.06,37962.61,37960.35,37912.0,2.5181564099999987
2158,2023-11-29 11:58:00,37940.7,37963.58,37963.57,37922.0,5.942091640000004
2159,2023-11-29 11:59:00,37963.58,37968.8,37967.97,37922.0,1.4848487099999994
2160,2023-11-29 12:00:00,37967.97,37984.0,37974.84,37930.0,8.096357999999997
2161,2023-11-29 12:01:00,37971.34,37973.86,37966.13,37940.6,2.38244588
2162,2023-11-29 12:02:00,37966.12,37966.13,37940.6,37938.0,5.148195060000002
2163,2023-11-29 12:03:00,37957.5,37960.56,37947.91,37940.6,8.015674950000008
2164,2023-11-29 12:04:00,37947.92,37947.92,37910.0,37910.0,12.965061519999994
2165,2023-11-29 12:05:00,37937.75,37940.72,37936.08,37911.0,4.4743879600000005
2166,2023-11-29 12:06:00,37936.81,37940.7,37937.44,37911.0,3.37865228
2167,2023-11-29 12:07:00,37937.43,37940.7,37931.18,37903.0,2.705613159999999
2168,2023-11-29 12:08:00,37931.18,37940.7,37928.04,37900.0,2.09700651
2169,2023-11-29 12:09:00,37928.05,37940.7,37930.59,37900.0,3.967658399999999
2170,2023-11-29 12:10:00,37940.7,37940.7,37936.91,37899.0,4.514594180000002
2171,2023-11-29 12:11:00,37936.91,37944.99,37932.0,37899.0,15.711562140000002
2172,2023-11-29 12:12:00,37938.66,37941.22,37932.41,37909.0,2.154027219999998
2173,2023-11-29 12:13:00,37932.41,37937.63,37936.05,37932.0,2.4454384799999995
2174,2023-11-29 12:14:00,37936.05,37944.22,37931.9,37902.0,4.185611969999998
2175,2023-11-29 12:15:00,37944.18,37944.95,37931.9,37909.0,2.932139800000002
2176,2023-11-29 12:16:00,37932.52,37933.56,37928.26,37902.0,7.587117039999999
2177,2023-11-29 12:17:00,37928.26,37931.1,37926.06,37896.0,8.804287700000005
2178,2023-11-29 12:18:00,37927.0,37931.1,37926.56,37894.0,3.3259299
2179,2023-11-29 12:19:00,37926.56,37931.1,37910.54,37883.0,5.30779865
2180,2023-11-29 12:20:00,37909.75,37917.2,37910.5,37882.0,0.8303650099999998
2181,2023-11-29 12:21:00,37910.49,37918.2,37915.38,37906.06,5.340336380000002
2182,2023-11-29 12:22:00,37917.2,37920.4,37904.37,37878.0,5.821963889999997
2183,2023-11-29 12:23:00,37904.37,37909.8,37901.98,37871.0,2.8847768199999995
2184,2023-11-29 12:24:00,37901.98,37906.37,37900.74,37870.0,7.559343970000004
2185,2023-11-29 12:25:00,37900.56,37916.87,37916.54,37869.0,6.389098059999999
2186,2023-11-29 12:26:00,37916.0,37918.65,37911.1,37905.4,4.219176010000001
2187,2023-11-29 12:27:00,37905.9,37911.1,37897.41,37865.0,7.04974374
2188,2023-11-29 12:28:00,37897.4,37911.1,37899.17,37866.0,3.081286130000001
2189,2023-11-29 12:29:00,37899.17,37911.1,37907.32,37872.0,4.048379949999999
2190,2023-11-29 12:30:00,37911.1,37916.48,37878.0,37878.0,3.4709412899999994
2191,2023-11-29 12:31:00,37916.66,37917.65,37895.36,37867.0,5.877216659999999
2192,2023-11-29 12:32:00,37895.37,37911.1,37911.1,37862.0,5.867991300000002
2193,2023-11-29 12:33:00,37905.67,37923.5,37921.57,37876.0,5.202741369999999
2194,2023-11-29 12:34:00,37924.8,37924.8,37911.0,37882.0,4.697872940000001
2195,2023-11-29 12:35:00,37917.49,37929.18,37929.18,37882.0,5.348009450000002
2196,2023-11-29 12:36:00,37928.23,37931.37,37913.74,37894.0,6.558200699999999
2197,2023-11-29 12:37:00,37911.1,37914.62,37907.12,37876.0,2.0345487400000004
2198,2023-11-29 12:38:00,37905.77,37911.1,37896.81,37868.0,4.169324379999999
2199,2023-11-29 12:39:00,37895.81,37911.0,37895.96,37864.0,4.84872747
2200,2023-11-29 12:40:00,37895.95,37911.1,37911.1,37859.0,2.3894200899999998
2201,2023-11-29 12:41:00,37892.81,37911.1,37907.25,37859.0,3.9970367399999973
2202,2023-11-29 12:42:00,37907.25,37922.08,37911.1,37873.0,3.806073970000001
2203,2023-11-29 12:43:00,37918.19,37923.27,37921.85,37877.0,5.105897929999999
2204,2023-11-29 12:44:00,37921.85,37929.08,37923.51,37878.0,3.6979008499999986
2205,2023-11-29 12:45:00,37923.51,37929.0,37927.96,37889.0,7.996367430000003
2206,2023-11-29 12:46:00,37927.96,37927.97,37912.22,37888.0,4.4497122199999986
2207,2023-11-29 12:47:00,37912.22,37912.22,37910.42,37873.0,1.6247650299999996
2208,2023-11-29 12:48:00,37910.42,37911.36,37910.04,37876.0,2.929375860000001
2209,2023-11-29 12:49:00,37910.05,37925.95,37924.68,37873.0,7.152151720000001
2210,2023-11-29 12:50:00,37924.68,37925.93,37922.66,37887.0,3.028540900000001
2211,2023-11-29 12:51:00,37922.66,37927.76,37921.33,37883.0,4.06874493
2212,2023-11-29 12:52:00,37918.26,37923.98,37914.98,37878.0,6.598658720000002
2213,2023-11-29 12:53:00,37916.31,37925.45,37924.38,37888.0,2.1418982400000015
2214,2023-11-29 12:54:00,37924.38,37924.38,37917.84,37879.0,5.265193780000001
2215,2023-11-29 12:55:00,37918.8,37951.65,37950.28,37888.0,4.747777030000002
2216,2023-11-29 12:56:00,37948.72,37962.19,37958.93,37904.0,5.6331242700000015
2217,2023-11-29 12:57:00,37958.85,37967.67,37967.67,37918.0,9.636455810000005
2218,2023-11-29 12:58:00,37967.08,37977.19,37932.0,37925.0,8.990240220000008
2219,2023-11-29 12:59:00,37932.0,37960.41,37954.1,37924.0,4.739892610000001
2220,2023-11-29 13:00:00,37932.0,37976.1,37972.79,37920.0,9.367548439999995
2221,2023-11-29 13:01:00,37940.6,37975.48,37968.26,37932.0,3.16287525
2222,2023-11-29 13:02:00,37968.25,38002.84,38002.84,37937.0,15.845875940000006
2223,2023-11-29 13:03:00,38002.84,38002.84,37984.82,37952.0,5.26028605
2224,2023-11-29 13:04:00,37980.0,37987.97,37987.67,37950.0,1.5625164300000003
2225,2023-11-29 13:05:00,37987.67,38001.74,37981.05,37947.0,9.194582850000009
2226,2023-11-29 13:06:00,37983.69,37994.8,37993.91,37947.0,4.885198599999998
2227,2023-11-29 13:07:00,37993.92,37993.92,37990.68,37948.0,4.456496850000002
2228,2023-11-29 13:08:00,37990.68,37992.87,37986.0,37947.0,10.039094970000003
2229,2023-11-29 13:09:00,37986.4,37997.31,37952.0,37945.0,6.198167490000002
2230,2023-11-29 13:10:00,37999.13,38002.25,37999.5,37955.0,16.48008649999999
2231,2023-11-29 13:11:00,37984.0,38001.22,37994.75,37957.0,8.820967730000001
2232,2023-11-29 13:12:00,37993.8,37997.65,37989.36,37958.0,8.369429520000002
2233,2023-11-29 13:13:00,37989.24,37991.4,37985.04,37955.0,2.386621570000001
2234,2023-11-29 13:14:00,37985.03,37991.4,37985.04,37955.0,1.1951075199999996
2235,2023-11-29 13:15:00,37985.04,37991.4,37980.22,37947.0,11.196770359999997
2236,2023-11-29 13:16:00,37980.22,37991.4,37977.25,37939.0,6.327249749999999
2237,2023-11-29 13:17:00,37938.0,37991.4,37974.64,37936.0,6.514223880000003
2238,2023-11-29 13:18:00,37974.64,37991.4,37974.85,37933.0,2.8810405399999994
2239,2023-11-29 13:19:00,37974.85,37991.3,37972.85,37923.0,14.109923190000002
2240,2023-11-29 13:20:00,37971.95,37981.3,37961.57,37925.0,10.56434661999999
2241,2023-11-29 13:21:00,37961.57,37964.0,37952.87,37917.0,9.06360165
2242,2023-11-29 13:22:00,37952.86,37964.0,37943.43,37905.0,11.600118079999998
2243,2023-11-29 13:23:00,37943.42,37970.12,37967.57,37906.0,14.061737729999995
2244,2023-11-29 13:24:00,37967.56,37978.2,37976.29,37923.0,7.789363160000003
2245,2023-11-29 13:25:00,37976.29,37976.29,37973.35,37930.0,7.522850579999999
2246,2023-11-29 13:26:00,37973.35,37973.35,37956.89,37912.0,17.205049220000003
2247,2023-11-29 13:27:00,37956.88,37964.0,37956.43,37954.91,2.537606469999999
2248,2023-11-29 13:28:00,37912.0,37964.0,37954.66,37910.0,5.006651369999999
2249,2023-11-29 13:29:00,37954.67,37967.5,37965.65,37909.0,8.625649190000003
2250,2023-11-29 13:30:00,37964.0,37965.85,37951.84,37911.0,13.715676489999996
2251,2023-11-29 13:31:00,37951.17,37964.0,37957.83,37913.0,14.131729010000003
2252,2023-11-29 13:32:00,37957.83,37962.1,37945.34,37909.0,8.610487069999996
2253,2023-11-29 13:33:00,37962.1,37962.1,37943.33,37902.0,2.0457744799999995
2254,2023-11-29 13:34:00,37944.17,37962.1,37930.09,37897.0,11.967650259999997
2255,2023-11-29 13:35:00,37930.22,37940.1,37922.96,37889.0,2.31968639
2256,2023-11-29 13:36:00,37922.94,37956.17,37953.27,37885.0,11.414723549999994
2257,2023-11-29 13:37:00,37953.26,37953.27,37925.57,37890.0,7.07692384
2258,2023-11-29 13:38:00,37925.88,37940.44,37940.16,37881.0,3.58735457
2259,2023-11-29 13:39:00,37939.61,37966.78,37917.0,37896.0,8.930160689999996
2260,2023-11-29 13:40:00,37916.0,37969.92,37956.1,37916.0,11.003329109999994
2261,2023-11-29 13:41:00,37964.69,37971.56,37970.23,37914.0,6.0723172499999984
2262,2023-11-29 13:42:00,37970.15,37971.91,37964.96,37923.0,5.987062929999998
2263,2023-11-29 13:43:00,37965.35,37970.45,37964.08,37922.0,3.3181281300000007
2264,2023-11-29 13:44:00,37921.0,37968.41,37967.57,37921.0,4.1719268499999975
2265,2023-11-29 13:45:00,37967.38,37976.29,37965.14,37921.0,15.237924459999997
2266,2023-11-29 13:46:00,37966.89,37976.57,37930.0,37925.0,3.7640105699999973
2267,2023-11-29 13:47:00,37976.95,37979.68,37967.8,37932.0,0.62302682
2268,2023-11-29 13:48:00,37978.61,37979.32,37977.92,37930.0,1.7443863499999994
2269,2023-11-29 13:49:00,37977.1,37980.23,37978.58,37931.0,4.208821839999998
2270,2023-11-29 13:50:00,37979.73,37991.34,37990.48,37933.0,7.470552350000002
2271,2023-11-29 13:51:00,37990.48,38005.09,37957.0,37946.0,7.382096109999998
2272,2023-11-29 13:52:00,38005.09,38023.47,38023.43,37960.0,6.266167950000002
2273,2023-11-29 13:53:00,38023.42,38023.42,38003.31,37975.0,6.60312096
2274,2023-11-29 13:54:00,38003.31,38040.48,38037.55,37971.0,7.375952819999999
2275,2023-11-29 13:55:00,38034.53,38051.94,38024.98,37982.0,15.687844459999996
2276,2023-11-29 13:56:00,38024.98,38031.66,38029.62,38011.61,13.203076790000003
2277,2023-11-29 13:57:00,38028.59,38031.66,38028.38,37987.0,4.14366379
2278,2023-11-29 13:58:00,38028.39,38055.96,38000.0,37985.0,8.206565919999996
2279,2023-11-29 13:59:00,38000.0,38067.35,38059.61,38000.0,8.61415398
2280,2023-11-29 14:00:00,38061.02,38072.95,38047.13,38016.0,26.39472365999999
2281,2023-11-29 14:01:00,38047.12,38064.68,38064.2,38016.0,7.557619310000001
2282,2023-11-29 14:02:00,38064.2,38064.3,38051.52,38007.0,5.924277840000001
2283,2023-11-29 14:03:00,38051.52,38051.52,38001.0,38000.0,6.647539040000001
2284,2023-11-29 14:04:00,38048.4,38048.71,38036.3,38000.0,11.36036005
2285,2023-11-29 14:05:00,38032.37,38036.4,38036.3,37986.0,6.819707630000001
2286,2023-11-29 14:06:00,38019.0,38036.4,38023.18,37985.0,6.423221919999998
2287,2023-11-29 14:07:00,38036.4,38036.4,38020.05,37985.0,4.8154287799999995
2288,2023-11-29 14:08:00,38021.18,38039.21,37986.0,37985.0,5.475336139999999
2289,2023-11-29 14:09:00,38039.3,38039.31,38025.14,37985.0,4.635261079999998
2290,2023-11-29 14:10:00,38025.14,38036.4,38026.99,37985.0,3.8098271800000023
2291,2023-11-29 14:11:00,38027.44,38042.31,38036.3,37986.0,3.35064582
2292,2023-11-29 14:12:00,38000.0,38054.3,38040.1,37998.0,2.8725275599999995
2293,2023-11-29 14:13:00,38051.79,38053.56,38042.26,38007.0,36.13555520999997
2294,2023-11-29 14:14:00,38042.37,38042.37,38034.88,38000.0,3.270078920000001
2295,2023-11-29 14:15:00,38041.3,38041.4,38022.15,37996.0,8.733546000000006
2296,2023-11-29 14:16:00,38022.68,38041.4,38008.13,37985.0,5.565425539999999
2297,2023-11-29 14:17:00,38009.69,38030.1,38025.04,37972.0,4.658138369999997
2298,2023-11-29 14:18:00,38026.27,38030.97,38014.55,37981.0,3.72051747
2299,2023-11-29 14:19:00,38010.13,38030.1,38008.24,37972.0,1.1236043100000002
2300,2023-11-29 14:20:00,37970.0,38030.1,38003.49,37970.0,12.27078027
2301,2023-11-29 14:21:00,38003.0,38010.38,37972.0,37963.0,3.800765620000001
2302,2023-11-29 14:22:00,38013.91,38030.69,38030.69,37986.0,4.266634170000001
2303,2023-11-29 14:23:00,38029.36,38048.6,38047.09,37986.0,5.049922079999999
2304,2023-11-29 14:24:00,38047.1,38050.0,38031.7,37996.0,5.1569542299999975
2305,2023-11-29 14:25:00,38031.74,38033.83,38031.87,37996.0,2.7274390800000003
2306,2023-11-29 14:26:00,38031.56,38041.98,38038.32,37992.0,6.08919686
2307,2023-11-29 14:27:00,38039.53,38039.53,38038.05,37993.0,5.672097959999999
2308,2023-11-29 14:28:00,38038.06,38039.93,38038.61,38030.5,2.439382850000001
2309,2023-11-29 14:29:00,38038.6,38039.15,38030.3,37990.0,5.200411920000002
2310,2023-11-29 14:30:00,38030.29,38044.08,38044.08,37984.0,8.939686530000001
2311,2023-11-29 14:31:00,38044.07,38052.88,38051.98,37998.0,4.025438069999997
2312,2023-11-29 14:32:00,38051.99,38053.79,38052.47,38006.0,2.0924563600000003
2313,2023-11-29 14:33:00,38052.5,38090.91,38090.9,38010.0,9.985592880000004
2314,2023-11-29 14:34:00,38089.95,38106.77,38102.93,38043.0,10.851159879999994
2315,2023-11-29 14:35:00,38104.5,38110.4,38107.09,38058.0,5.023745690000001
2316,2023-11-29 14:36:00,38097.5,38111.16,38097.4,38047.0,12.760952719999995
2317,2023-11-29 14:37:00,38085.63,38093.0,38073.97,38039.0,4.080767940000001
2318,2023-11-29 14:38:00,38075.39,38109.63,38106.4,38047.0,12.001151379999998
2319,2023-11-29 14:39:00,38105.72,38107.07,38095.51,38056.0,7.876784009999999
2320,2023-11-29 14:40:00,38095.5,38111.97,38110.62,38056.0,1.2528854700000003
2321,2023-11-29 14:41:00,38110.62,38112.67,38107.57,38057.0,7.082078470000001
2322,2023-11-29 14:42:00,38110.34,38117.29,38100.0,38062.0,8.0218427
2323,2023-11-29 14:43:00,38101.86,38180.0,38151.29,38062.0,42.72176217000002
2324,2023-11-29 14:44:00,38152.97,38159.9,38143.71,38085.0,17.206917130000004
2325,2023-11-29 14:45:00,38143.6,38146.31,38111.18,38069.0,15.153110329999993
2326,2023-11-29 14:46:00,38120.0,38131.66,38109.54,38065.0,21.10444374999999
2327,2023-11-29 14:47:00,38105.52,38120.1,38108.88,38064.0,8.831142429999996
2328,2023-11-29 14:48:00,38107.95,38120.1,38090.32,38066.0,2.841598359999998
2329,2023-11-29 14:49:00,38111.9,38121.57,38121.56,38051.0,7.642959419999996
2330,2023-11-29 14:50:00,38118.81,38143.19,38101.0,38074.0,2.3161189600000003
2331,2023-11-29 14:51:00,38143.19,38216.96,38179.0,38106.0,47.920673600000036
2332,2023-11-29 14:52:00,38213.83,38253.21,38209.95,38164.0,48.73831057000003
2333,2023-11-29 14:53:00,38207.28,38221.34,38210.88,38149.0,17.05175455
2334,2023-11-29 14:54:00,38216.09,38225.0,38216.77,38167.0,10.762710380000003
2335,2023-11-29 14:55:00,38218.08,38218.08,38182.05,38162.0,22.002032440000022
2336,2023-11-29 14:56:00,38182.06,38210.0,38179.36,38140.0,10.760294800000002
2337,2023-11-29 14:57:00,38178.74,38183.43,38183.43,38130.0,9.974943039999998
2338,2023-11-29 14:58:00,38174.0,38206.63,38184.21,38148.0,14.107852400000004
2339,2023-11-29 14:59:00,38184.21,38199.01,38160.0,38149.0,10.959157700000006
2340,2023-11-29 15:00:00,38192.2,38199.8,38168.47,38145.0,4.613078400000004
2341,2023-11-29 15:01:00,38192.2,38192.2,38180.29,38137.0,14.595163379999988
2342,2023-11-29 15:02:00,38181.96,38192.48,38188.5,38134.0,9.037486499999998
2343,2023-11-29 15:03:00,38189.62,38197.88,38186.0,38153.0,6.399096040000002
2344,2023-11-29 15:04:00,38186.7,38197.91,38197.89,38133.0,13.15421286
2345,2023-11-29 15:05:00,38198.75,38205.83,38183.36,38152.0,10.957996810000003
2346,2023-11-29 15:06:00,38192.2,38192.2,38170.65,38147.0,8.486047209999997
2347,2023-11-29 15:07:00,38170.64,38180.1,38163.78,38132.0,4.30099122
2348,2023-11-29 15:08:00,38132.0,38180.0,38143.45,38121.0,6.822773669999999
2349,2023-11-29 15:09:00,38137.7,38165.4,38153.8,38111.0,8.59393955
2350,2023-11-29 15:10:00,38153.8,38165.4,38165.4,38113.0,4.925102970000002
